uid,count
62115,872
62116,897
62117,2286
62118,876
62119,1459
62120,893
62121,894
62122,1632
62123,1022
62124,701
62125,787
62126,1200
62127,801
62128,841
62129,1068
62130,1776
62131,748
62132,1593
62133,761
62134,1595
62135,1547
62136,979
62137,1039
62138,1077
62139,1545
62140,1065
62141,2250
62142,1633
62143,1201
62144,839
62145,991
62146,815
62147,896
62148,1180
62149,720
62150,633
62151,814
62152,1223
62153,798
62154,860
62155,771
62156,1073
62157,1257
62158,1072
62159,1515
62160,1209
62161,1100
62162,844
62163,941
62164,3431
62165,798
62166,1037
62167,1843
62168,1314
62169,888
62170,1060
62171,1754
62172,987
62173,1463
62174,862
62175,1187
62176,1257
62177,868
62178,814
62179,1006
62180,804
62181,952
62182,977
62183,1598
62184,750
62185,1009
62186,1110
62187,801
62188,791
62189,1290
62190,2692
62191,1261
62192,882
62193,1276
62194,677
62195,926
62196,867
62197,1985
62198,1095
62199,1174
62200,980
62201,1350
62202,1759
62203,870
62204,1226
62205,619
62206,1120
62207,1489
62208,999
62209,1134
62210,1248
62211,1270
62212,1767
62213,2253
62214,1154
62215,748
62216,1459
62217,1152
62218,795
62219,762
62220,1233
62221,2029
62222,837
62223,864
62224,626
62225,866
62226,1264
62227,1006
62228,891
62229,969
62230,707
62231,1085
62232,1261
62233,763
62234,1599
62235,1356
62236,1021
62237,1173
62238,960
62239,784
62240,1099
62241,1265
62242,1785
62243,793
62244,1555
62245,905
62246,2095
62247,2366
62248,1003
62249,1092
62250,852
62251,1661
62252,858
62253,884
62254,1023
62255,1018
62256,947
62257,1143
62258,2646
62259,1433
62260,1047
62261,1200
62262,1060
62263,1546
62264,2859
62265,1074
62266,1399
62267,764
62268,846
62269,1234
62270,1074
62271,1191
62272,780
62273,1012
62274,1237
62275,1449
62276,893
62277,760
62278,632
62279,1435
62280,2380
62281,2461
62282,1403
62283,1013
62284,2797
62285,1162
62286,2488
62287,749
62288,681
62289,1170
62290,1163
62291,1307
62292,2282
62293,1552
62294,688
62295,844
62296,1003
62297,985
62298,905
62299,846
62300,797
62301,998
62302,851
62303,1589
62304,1406
62305,1666
62306,1225
62307,884
62308,920
62309,997
62310,693
62311,896
62312,1709
62313,1115
62314,2178
62315,916
62316,874
62317,803
62318,816
62319,1179
62320,708
62321,1071
62322,1016
62323,1082
62324,2067
62325,1856
62326,953
62327,1884
62328,1082
62329,1659
62330,1189
62331,727
62332,743
62333,1095
62334,1161
62335,843
62336,1178
62337,1412
62338,1637
62339,1222
62340,802
62341,781
62342,853
62343,942
62344,1396
62345,1481
62346,1326
62347,753
62348,2001
62349,812
62350,1187
62351,938
62352,2051
62353,1751
62354,843
62355,987
62356,691
62357,970
62358,1129
62359,893
62360,1146
62361,1791
62362,2449
62363,1730
62364,1198
62365,972
62366,1232
62367,1010
62368,1261
62369,811
62370,942
62371,826
62372,1274
62373,987
62374,875
62375,1479
62376,1015
62377,956
62378,1164
62379,679
62380,1826
62381,1362
62382,736
62383,1274
62384,809
62385,1851
62386,946
62387,1124
62388,1301
62389,1617
62390,989
62391,952
62392,1804
62393,2494
62394,1017
62395,3228
62396,1615
62397,986
62398,2389
62399,1189
62400,2445
62401,1176
62402,1355
62403,914
62404,1194
62405,1022
62406,876
62407,767
62408,992
62409,907
62410,1225
62411,1804
62412,773
62413,1360
62414,1435
62415,1039
62416,1373
62417,1446
62418,1398
62419,956
62420,1431
62421,1084
62422,1171
62423,1536
62424,1177
62425,1364
62426,714
62427,1329
62428,778
62429,1958
62430,862
62431,1001
62432,895
62433,943
62434,1209
62435,738
62436,1426
62437,1329
62438,1989
62439,921
62440,1024
62441,851
62442,772
62443,1088
62444,1014
62445,1370
62446,968
62447,960
62448,1477
62449,1727
62450,1278
62451,995
62452,813
62453,3027
62454,671
62455,1293
62456,1216
62457,686
62458,2398
62459,1048
62460,1059
62461,1546
62462,858
62463,1378
62464,709
62465,1285
62466,990
62467,1073
62468,1510
62469,1850
62470,887
62471,1234
62472,941
62473,1324
62474,1249
62475,1386
62476,1090
62477,615
62478,966
62479,1458
62480,940
62481,1787
62482,908
62483,897
62484,899
62485,1023
62486,734
62487,941
62488,1012
62489,873
62490,804
62491,970
62492,1660
62493,958
62494,1205
62495,1520
62496,1568
62497,930
62498,817
62499,838
62500,1251
62501,1645
62502,1094
62503,1165
62504,751
62505,1041
62506,1995
62507,1597
62508,1226
62509,876
62510,1281
62511,1057
62512,1531
62513,911
62514,1849
62515,1044
62516,1838
62517,1179
62518,920
62519,1286
62520,1084
62521,1112
62522,1065
62523,1289
62524,886
62525,1376
62526,2098
62527,1005
62528,1092
62529,1403
62530,729
62531,1419
62532,1037
62533,962
62534,1122
62535,817
62536,1167
62537,881
62538,2395
62539,914
62540,816
62541,923
62542,1275
62543,1506
62544,1223
62545,713
62546,1092
62547,892
62548,917
62549,1054
62550,746
62551,2321
62552,1093
62553,801
62554,808
62555,712
62556,791
62557,976
62558,1475
62559,2084
62560,1301
62561,1454
62562,1018
62563,682
62564,1044
62565,868
62566,2651
62567,1774
62568,820
62569,687
62570,1185
62571,1262
62572,914
62573,1295
62574,1711
62575,1138
62576,1151
62577,2352
62578,1089
62579,1433
62580,1406
62581,1032
62582,1349
62583,1428
62584,904
62585,1123
62586,2829
62587,1319
62588,939
62589,1580
62590,1161
62591,1072
62592,847
62593,928
62594,759
62595,782
62596,1375
62597,1203
62598,1192
62599,769
62600,733
62601,1078
62602,707
62603,689
62604,683
62605,1184
62606,716
62607,1496
62608,1176
62609,651
62610,832
62611,1226
62612,646
62613,1237
62614,666
62615,1727
62616,2095
62617,1217
62618,907
62619,2239
62620,2271
62621,645
62622,1524
62623,629
62624,2732
62625,2278
62626,1267
62627,795
62628,1321
62629,1875
62630,834
62631,1969
62632,1334
62633,1060
62634,1972
62635,1729
62636,2391
62637,961
62638,1088
62639,1174
62640,1595
62641,1536
62642,1746
62643,940
62644,921
62645,1347
62646,758
62647,899
62648,983
62649,1073
62650,1235
62651,2310
62652,1482
62653,1442
62654,829
62655,640
62656,768
62657,1909
62658,2889
62659,1091
62660,1340
62661,1334
62662,815
62663,1584
62664,1216
62665,1780
62666,1015
62667,1437
62668,666
62669,1180
62670,1733
62671,1461
62672,1103
62673,863
62674,1124
62675,1304
62676,1482
62677,977
62678,1102
62679,804
62680,1001
62681,1613
62682,1105
62683,844
62684,677
62685,1114
62686,759
62687,814
62688,920
62689,1204
62690,801
62691,1512
62692,835
62693,901
62694,2403
62695,684
62696,2348
62697,973
62698,2734
62699,772
62700,1572
62701,1152
62702,876
62703,1305
62704,2052
62705,1237
62706,1488
62707,1172
62708,833
62709,1210
62710,1313
62711,1048
62712,1899
62713,847
62714,991
62715,2059
62716,885
62717,1043
62718,1325
62719,1279
62720,974
62721,1496
62722,1568
62723,657
62724,1521
62725,1325
62726,1091
62727,2729
62728,1350
62729,899
62730,3084
62731,859
62732,922
62733,931
62734,1830
62735,2388
62736,1483
62737,1295
62738,872
62739,1197
62740,1584
62741,734
62742,1512
62743,1543
62744,1650
62745,902
62746,1382
62747,1234
62748,1160
62749,987
62750,2345
62751,675
62752,1303
62753,815
62754,997
62755,1012
62756,1346
62757,1590
62758,886
62759,2462
62760,1154
62761,1252
62762,1691
62763,1890
62764,1412
62765,1321
62766,675
62767,937
62768,2203
62769,692
62770,1095
62771,1562
62772,831
62773,900
62774,1630
62775,838
62776,1373
62777,1522
62778,1668
62779,872
62780,964
62781,1005
62782,1143
62783,709
62784,960
62785,644
62786,841
62787,1691
62788,1589
62789,1079
62790,1212
62791,2109
62792,2049
62793,1262
62794,1725
62795,1111
62796,1815
62797,1330
62798,1059
62799,1087
62800,1725
62801,1003
62802,920
62803,633
62804,696
62805,1183
62806,1137
62807,1535
62808,948
62809,768
62810,797
62811,1398
62812,1560
62813,964
62814,1905
62815,790
62816,1033
62817,2198
62818,928
62819,1925
62820,950
62821,1764
62822,2336
62823,1131
62824,659
62825,2382
62826,1843
62827,2644
62828,719
62829,1275
62830,926
62831,1423
62832,1325
62833,899
62834,809
62835,820
62836,1821
62837,2045
62838,1447
62839,1579
62840,1000
62841,1242
62842,828
62843,918
62844,1946
62845,1007
62846,683
62847,1068
62848,1195
62849,841
62850,863
62851,1025
62852,755
62853,868
62854,1496
62855,1465
62856,1409
62857,670
62858,2101
62859,1360
62860,1230
62861,829
62862,649
62863,1171
62864,1186
62865,1973
62866,1094
62867,1550
62868,1032
62869,733
62870,837
62871,624
62872,1251
62873,912
62874,902
62875,1433
62876,959
62877,1830
62878,916
62879,1533
62880,1054
62881,1269
62882,862
62883,791
62884,1252
62885,1984
62886,832
62887,1427
62888,713
62889,873
62890,1041
62891,1146
62892,919
62893,678
62894,839
62895,1343
62896,1112
62897,1237
62898,702
62899,1514
62900,707
62901,1430
62902,1301
62903,1472
62904,1080
62905,1302
62906,2841
62907,1031
62908,1039
62909,1204
62910,1283
62911,827
62912,695
62913,1611
62914,2787
62915,1327
62916,1249
62917,1734
62918,995
62919,1354
62920,1525
62921,898
62922,932
62923,765
62924,842
62925,692
62926,881
62927,1142
62928,785
62929,1259
62930,889
62931,825
62932,1237
62933,1080
62934,1936
62935,735
62936,1493
62937,1732
62938,638
62939,977
62940,1332
62941,1764
62942,1364
62943,822
62944,1635
62945,1197
62946,1693
62947,1082
62948,1847
62949,1576
62950,1784
62951,1063
62952,1419
62953,1189
62954,972
62955,2060
62956,795
62957,1281
62958,930
62959,1531
62960,990
62961,1280
62962,1178
62963,1161
62964,888
62965,849
62966,1587
62967,911
62968,1253
62969,1296
62970,1076
62971,1820
62972,1349
62973,1031
62974,1156
62975,939
62976,827
62977,1475
62978,786
62979,992
62980,2524
62981,1020
62982,1260
62983,1022
62984,1079
62985,1295
62986,1593
62987,1086
62988,980
62989,1712
62990,1286
62991,1238
62992,1181
62993,1158
62994,2361
62995,822
62996,613
62997,1339
62998,1071
62999,1075
63000,782
63001,871
63002,1475
63003,1098
63004,1351
63005,683
63006,2483
63007,1138
63008,1741
63009,1295
63010,928
63011,729
63012,1928
63013,1026
63014,735
63015,1076
63016,840
63017,1012
63018,1835
63019,1258
63020,1775
63021,1223
63022,1276
63023,1056
63024,1529
63025,788
63026,1388
63027,1348
63028,1952
63029,852
63030,1291
63031,1231
63032,831
63033,1157
63034,992
63035,974
63036,1512
63037,972
63038,1035
63039,1107
63040,998
63041,1076
63042,877
63043,820
63044,1592
63045,961
63046,1007
63047,804
63048,770
63049,2496
63050,1680
63051,989
63052,1760
63053,935
63054,1185
63055,2801
63056,1422
63057,1082
63058,1939
63059,599
63060,2016
63061,2006
63062,2224
63063,1028
63064,1335
63065,901
63066,1047
63067,832
63068,1243
63069,1551
63070,1049
63071,856
63072,1106
63073,2290
63074,1173
63075,1405
63076,987
63077,1562
63078,1753
63079,807
63080,1083
63081,749
63082,820
63083,1701
63084,726
63085,1290
63086,837
63087,1562
63088,1652
63089,835
63090,1464
63091,810
63092,1209
63093,783
63094,784
63095,885
63096,1192
63097,1191
63098,815
63099,1000
63100,1820
63101,2758
63102,1394
63103,911
63104,921
63105,924
63106,1284
63107,965
63108,2460
63109,1061
63110,1023
63111,1929
63112,1588
63113,1117
63114,938
63115,1455
63116,1599
63117,1117
63118,1818
63119,1055
63120,1412
63121,699
63122,843
63123,2627
63124,1170
63125,949
63126,656
63127,1028
63128,826
63129,1089
63130,820
63131,1138
63132,714
63133,834
63134,1346
63135,1831
63136,1052
63137,2004
63138,1533
63139,797
63140,869
63141,1185
63142,1244
63143,967
63144,1522
63145,1821
63146,743
63147,1372
63148,1147
63149,756
63150,978
63151,750
63152,714
63153,1430
63154,1087
63155,1710
63156,771
63157,819
63158,981
63159,1564
63160,942
63161,776
63162,2579
63163,1696
63164,3077
63165,1749
63166,663
63167,1865
63168,1278
63169,1300
63170,2194
63171,1247
63172,830
63173,959
63174,1970
63175,981
63176,1095
63177,1730
63178,1263
63179,1799
63180,1060
63181,868
63182,975
63183,1912
63184,1602
63185,1007
63186,810
63187,929
63188,1030
63189,945
63190,813
63191,709
63192,737
63193,1077
63194,1094
63195,891
63196,1511
63197,1680
63198,1340
63199,1295
63200,1919
63201,1612
63202,980
63203,1422
63204,884
63205,1165
63206,1448
63207,1289
63208,932
63209,1253
63210,1099
63211,1079
63212,930
63213,1048
63214,912
63215,1014
63216,1218
63217,849
63218,1040
63219,952
63220,827
63221,976
63222,1470
63223,813
63224,704
63225,1283
63226,1390
63227,887
63228,680
63229,741
63230,710
63231,1399
63232,2315
63233,1692
63234,1619
63235,1351
63236,740
63237,1105
63238,792
63239,1890
63240,1372
63241,795
63242,944
63243,747
63244,1000
63245,863
63246,1486
63247,1502
63248,1037
63249,1923
63250,1594
63251,906
63252,983
63253,755
63254,726
63255,841
63256,875
63257,1373
63258,1531
63259,2359
63260,2159
63261,1604
63262,807
63263,1208
63264,1393
63265,1408
63266,915
63267,1093
63268,1164
63269,938
63270,713
63271,833
63272,699
63273,1501
63274,1213
63275,2068
63276,1207
63277,1004
63278,1617
63279,1094
63280,1168
63281,1278
63282,1154
63283,864
63284,781
63285,1502
63286,1024
63287,1478
63288,903
63289,1232
63290,813
63291,2466
63292,1414
63293,735
63294,1165
63295,1327
63296,935
63297,998
63298,2179
63299,1257
63300,1019
63301,1097
63302,848
63303,644
63304,1717
63305,1179
63306,845
63307,1530
63308,1155
63309,807
63310,894
63311,1296
63312,782
63313,1549
63314,1214
63315,1269
63316,2465
63317,1519
63318,1093
63319,2355
63320,706
63321,1284
63322,1210
63323,1017
63324,760
63325,1513
63326,1371
63327,1280
63328,753
63329,2738
63330,1399
63331,1170
63332,730
63333,705
63334,683
63335,1348
63336,657
63337,949
63338,1747
63339,991
63340,1403
63341,1197
63342,756
63343,1142
63344,1613
63345,2487
63346,1048
63347,1140
63348,1508
63349,718
63350,1381
63351,2048
63352,1059
63353,1494
63354,1168
63355,1272
63356,908
63357,1934
63358,1845
63359,1316
63360,2031
63361,1650
63362,1008
63363,695
63364,979
63365,1203
63366,1137
63367,1313
63368,1388
63369,1069
63370,1775
63371,1686
63372,775
63373,825
63374,1047
63375,920
63376,1192
63377,864
63378,1284
63379,814
63380,766
63381,931
63382,1506
63383,906
63384,760
63385,947
63386,1847
63387,1208
63388,849
63389,815
63390,736
63391,688
63392,770
63393,745
63394,801
63395,885
63396,1350
63397,1324
63398,758
63399,1250
63400,836
63401,759
63402,1642
63403,1045
63404,1056
63405,1507
63406,1297
63407,850
63408,1178
63409,757
63410,812
63411,1548
63412,1075
63413,709
63414,1209
63415,956
63416,1100
63417,1022
63418,833
63419,1066
63420,1493
63421,675
63422,1480
63423,1597
63424,1143
63425,902
63426,1042
63427,763
63428,1003
63429,876
63430,1002
63431,1869
63432,746
63433,698
63434,1222
63435,1174
63436,1506
63437,905
63438,1306
63439,1158
63440,1241
63441,810
63442,640
63443,818
63444,1048
63445,1150
63446,1043
63447,1791
63448,794
63449,915
63450,880
63451,1100
63452,1652
63453,956
63454,1078
63455,1432
63456,940
63457,899
63458,918
63459,1228
63460,1012
63461,1471
63462,999
63463,833
63464,1045
63465,866
63466,1418
63467,1673
63468,924
63469,1201
63470,977
63471,1041
63472,1190
63473,870
63474,814
63475,1044
63476,625
63477,1685
63478,707
63479,1373
63480,797
63481,620
63482,715
63483,863
63484,3295
63485,1185
63486,1090
63487,667
63488,1354
63489,1156
63490,821
63491,799
63492,1011
63493,2319
63494,1005
63495,2100
63496,1094
63497,1284
63498,813
63499,1326
63500,1080
63501,939
63502,1207
63503,750
63504,620
63505,867
63506,1913
63507,1713
63508,1120
63509,886
63510,1506
63511,809
63512,1562
63513,2522
63514,1230
63515,799
63516,1341
63517,904
63518,995
63519,869
63520,1277
63521,704
63522,2596
63523,828
63524,1493
63525,846
63526,800
63527,1139
63528,658
63529,689
63530,1010
63531,795
63532,834
63533,792
63534,868
63535,1894
63536,2191
63537,1576
63538,914
63539,1201
63540,1344
63541,1065
63542,872
63543,2044
63544,1903
63545,1652
63546,1795
63547,887
63548,1266
63549,1180
63550,986
63551,1145
63552,1003
63553,1054
63554,1051
63555,1377
63556,2324
63557,738
63558,1846
63559,2636
63560,962
63561,1452
63562,1645
63563,942
63564,837
63565,892
63566,953
63567,653
63568,879
63569,1720
63570,869
63571,960
63572,839
63573,1453
63574,1532
63575,959
63576,1072
63577,828
63578,1383
63579,2309
63580,1252
63581,1064
63582,1184
63583,1928
63584,1158
63585,1930
63586,614
63587,1021
63588,779
63589,920
63590,949
63591,1224
63592,1061
63593,1497
63594,2386
63595,1353
63596,653
63597,1522
63598,1245
63599,975
63600,2349
63601,1263
63602,800
63603,678
63604,861
63605,1735
63606,1158
63607,922
63608,1193
63609,1525
63610,985
63611,1386
63612,822
63613,827
63614,947
63615,2430
63616,889
63617,1293
63618,1235
63619,1362
63620,657
63621,1685
63622,1015
63623,1192
63624,970
63625,997
63626,1038
63627,1016
63628,1202
63629,2056
63630,1299
63631,1787
63632,883
63633,1001
63634,1736
63635,1193
63636,1029
63637,1673
63638,1581
63639,895
63640,837
63641,2594
63642,1217
63643,1359
63644,906
63645,1571
63646,1369
63647,1379
63648,2274
63649,1271
63650,1036
63651,1117
63652,2091
63653,1206
63654,2100
63655,830
63656,1554
63657,874
63658,1323
63659,1646
63660,1236
63661,1198
63662,1763
63663,1674
63664,1276
63665,1104
63666,1354
63667,2138
63668,1662
63669,1194
63670,1181
63671,1592
63672,1593
63673,1849
63674,852
63675,2462
63676,762
63677,895
63678,1315
63679,1079
63680,1491
63681,2292
63682,838
63683,1502
63684,734
63685,2696
63686,1060
63687,1413
63688,869
63689,729
63690,1031
63691,1716
63692,1169
63693,1491
63694,1036
63695,922
63696,1692
63697,2267
63698,831
63699,667
63700,1407
63701,910
63702,1074
63703,1210
63704,755
63705,863
63706,944
63707,1282
63708,684
63709,1350
63710,965
63711,1844
63712,1204
63713,1158
63714,1861
63715,796
63716,1042
63717,853
63718,993
63719,1311
63720,1063
63721,960
63722,876
63723,2064
63724,1196
63725,1173
63726,3367
63727,1076
63728,1546
63729,1292
63730,1136
63731,1664
63732,933
63733,1760
63734,1096
63735,1286
63736,1693
63737,957
63738,1294
63739,778
63740,1265
63741,842
63742,1028
63743,704
63744,920
63745,818
63746,1738
63747,741
63748,2270
63749,895
63750,828
63751,1023
63752,1215
63753,1149
63754,1373
63755,653
63756,1150
63757,893
63758,915
63759,1665
63760,1024
63761,1489
63762,639
63763,2463
63764,1155
63765,1567
63766,1503
63767,1255
63768,1081
63769,1899
63770,1092
63771,697
63772,1693
63773,1399
63774,1682
63775,700
63776,782
63777,2347
63778,1198
63779,1203
63780,1025
63781,1374
63782,998
63783,865
63784,1129
63785,802
63786,777
63787,2070
63788,795
63789,1809
63790,938
63791,1175
63792,1748
63793,949
63794,1338
63795,1229
63796,1079
63797,1518
63798,888
63799,1165
63800,1293
63801,900
63802,851
63803,742
63804,1053
63805,697
63806,705
63807,1005
63808,1362
63809,715
63810,976
63811,696
63812,1515
63813,2713
63814,1445
63815,1061
63816,1356
63817,683
63818,651
63819,929
63820,1138
63821,2722
63822,1415
63823,858
63824,1499
63825,1009
63826,2590
63827,914
63828,889
63829,756
63830,1225
63831,1072
63832,1621
63833,1164
63834,739
63835,1427
63836,687
63837,1369
63838,1158
63839,854
63840,2126
63841,1091
63842,766
63843,1690
63844,753
63845,1007
63846,999
63847,1191
63848,1251
63849,1809
63850,1319
63851,796
63852,1146
63853,1128
63854,1053
63855,1100
63856,1684
63857,1359
63858,3212
63859,956
63860,2154
63861,652
63862,1805
63863,784
63864,641
63865,2014
63866,782
63867,711
63868,1563
63869,1090
63870,2275
63871,964
63872,1965
63873,1985
63874,773
63875,2921
63876,903
63877,1281
63878,929
63879,1113
63880,1266
63881,692
63882,1036
63883,788
63884,741
63885,1200
63886,1578
63887,787
63888,1338
63889,1096
63890,1059
63891,1166
63892,1238
63893,1648
63894,1658
63895,861
63896,724
63897,1213
63898,1173
63899,1764
63900,1107
63901,987
63902,1124
63903,889
63904,741
63905,1659
63906,1100
63907,1317
63908,817
63909,1020
63910,1410
63911,907
63912,743
63913,870
63914,1523
63915,2019
63916,951
63917,1529
63918,1238
63919,976
63920,988
63921,972
63922,1367
63923,1549
63924,1151
63925,1365
63926,720
63927,647
63928,1756
63929,1352
63930,844
63931,694
63932,1039
63933,1424
63934,2307
63935,1106
63936,1231
63937,1026
63938,1058
63939,1417
63940,1153
63941,968
63942,1898
63943,1556
63944,2464
63945,1576
63946,732
63947,1539
63948,1950
63949,991
63950,1041
63951,1770
63952,1087
63953,930
63954,1007
63955,1212
63956,881
63957,1840
63958,1118
63959,752
63960,916
63961,1778
63962,1940
63963,1372
63964,1150
63965,1352
63966,1147
63967,1040
63968,836
63969,914
63970,822
63971,1187
63972,788
63973,720
63974,765
63975,1114
63976,1866
63977,951
63978,827
63979,1317
63980,1136
63981,1481
63982,1015
63983,1177
63984,1018
63985,974
63986,1725
63987,905
63988,1941
63989,1129
63990,1325
63991,3456
63992,868
63993,1039
63994,1564
63995,1142
63996,1397
63997,937
63998,960
63999,1516
64000,685
64001,1168
64002,999
64003,1353
64004,862
64005,799
64006,1216
64007,948
64008,1814
64009,1200
64010,909
64011,1390
64012,709
64013,1286
64014,1379
64015,1959
64016,2057
64017,1122
64018,790
64019,1451
64020,1484
64021,944
64022,1960
64023,990
64024,1897
64025,949
64026,996
64027,1834
64028,1523
64029,1589
64030,1439
64031,1948
64032,1059
64033,967
64034,863
64035,1260
64036,1484
64037,987
64038,1208
64039,1057
64040,982
64041,1396
64042,1509
64043,875
64044,1649
64045,1027
64046,1535
64047,1374
64048,1002
64049,859
64050,716
64051,1273
64052,1422
64053,2122
64054,1490
64055,1372
64056,692
64057,2269
64058,2413
64059,1012
64060,753
64061,2377
64062,1327
64063,841
64064,677
64065,1460
64066,1548
64067,866
64068,806
64069,1065
64070,2261
64071,810
64072,795
64073,675
64074,839
64075,895
64076,1414
64077,871
64078,1084
64079,905
64080,1767
64081,1577
64082,865
64083,1293
64084,2274
64085,970
64086,800
64087,789
64088,1587
64089,1007
64090,1039
64091,1130
64092,962
64093,915
64094,1801
64095,1294
64096,1081
64097,1415
64098,780
64099,1796
64100,1896
64101,1502
64102,2012
64103,1188
64104,935
64105,754
64106,1187
64107,1171
64108,877
64109,1092
64110,946
64111,1206
64112,1043
64113,1287
64114,757
64115,1161
64116,920
64117,712
64118,796
64119,1133
64120,1105
64121,668
64122,603
64123,1075
64124,768
64125,897
64126,924
64127,1063
64128,1663
64129,1102
64130,1115
64131,784
64132,2614
64133,1738
64134,1020
64135,2104
64136,1045
64137,1178
64138,1510
64139,938
64140,1169
64141,1305
64142,1237
64143,824
64144,711
64145,976
64146,1374
64147,1693
64148,1120
64149,1628
64150,970
64151,1048
64152,1011
64153,2344
64154,1047
64155,999
64156,677
64157,1558
64158,1099
64159,905
64160,778
64161,1158
64162,734
64163,1008
64164,1377
64165,965
64166,1090
64167,686
64168,781
64169,980
64170,1404
64171,1774
64172,1330
64173,646
64174,1288
64175,866
64176,1101
64177,979
64178,1120
64179,737
64180,786
64181,988
64182,1126
64183,1010
64184,1294
64185,852
64186,926
64187,896
64188,827
64189,1003
64190,1082
64191,912
64192,991
64193,1081
64194,1135
64195,2156
64196,1102
64197,1072
64198,867
64199,2115
64200,733
64201,1241
64202,1739
64203,1447
64204,1202
64205,2767
64206,1610
64207,1160
64208,1161
64209,1261
64210,1129
64211,1167
64212,829
64213,699
64214,1258
64215,1165
64216,873
64217,972
64218,1044
64219,1509
64220,1703
64221,1067
64222,1849
64223,1785
64224,1123
64225,1463
64226,1036
64227,1474
64228,1592
64229,1420
64230,819
64231,878
64232,670
64233,768
64234,2892
64235,1379
64236,737
64237,1166
64238,1215
64239,1165
64240,2368
64241,1344
64242,669
64243,857
64244,684
64245,953
64246,1437
64247,1397
64248,815
64249,1054
64250,1156
64251,1619
64252,1258
64253,989
64254,921
64255,1396
64256,653
64257,1830
64258,1457
64259,875
64260,847
64261,932
64262,1976
64263,845
64264,1084
64265,1761
64266,865
64267,826
64268,1671
64269,1502
64270,1169
64271,1532
64272,1890
64273,1476
64274,1072
64275,1318
64276,1484
64277,1124
64278,908
64279,910
64280,893
64281,931
64282,1125
64283,2653
64284,998
64285,695
64286,1109
64287,802
64288,1366
64289,1412
64290,2281
64291,719
64292,917
64293,1040
64294,1917
64295,905
64296,1080
64297,1157
64298,1881
64299,1467
64300,1902
64301,1189
64302,761
64303,1216
64304,1394
64305,1322
64306,708
64307,838
64308,1461
64309,970
64310,1856
64311,1118
64312,2242
64313,2275
64314,892
64315,972
64316,1465
64317,1497
64318,965
64319,1744
64320,863
64321,828
64322,1420
64323,1386
64324,1827
64325,2143
64326,878
64327,1539
64328,1456
64329,1652
64330,876
64331,950
64332,1091
64333,961
64334,1503
64335,1618
64336,1006
64337,1401
64338,1615
64339,1107
64340,1184
64341,933
64342,2520
64343,1200
64344,1446
64345,868
64346,692
64347,916
64348,1037
64349,829
64350,1267
64351,803
64352,1095
64353,766
64354,1521
64355,1030
64356,845
64357,1019
64358,2013
64359,785
64360,1146
64361,797
64362,934
64363,1107
64364,1538
64365,992
64366,868
64367,890
64368,1191
64369,1240
64370,2026
64371,1450
64372,1900
64373,873
64374,1068
64375,906
64376,2104
64377,1259
64378,806
64379,1040
64380,841
64381,1024
64382,926
64383,862
64384,1643
64385,957
64386,1399
64387,803
64388,1095
64389,2361
64390,839
64391,1030
64392,1277
64393,1457
64394,2517
64395,1537
64396,851
64397,1152
64398,1252
64399,930
64400,1251
64401,973
64402,1020
64403,881
64404,1165
64405,956
64406,1532
64407,666
64408,1183
64409,957
64410,756
64411,1295
64412,1964
64413,1355
64414,793
64415,953
64416,648
64417,1381
64418,1279
64419,1008
64420,852
64421,1313
64422,737
64423,865
64424,1616
64425,1181
64426,2142
64427,1378
64428,648
64429,1032
64430,734
64431,1224
64432,1464
64433,1543
64434,771
64435,1868
64436,2138
64437,1845
64438,1497
64439,846
64440,1393
64441,996
64442,753
64443,1084
64444,657
64445,1899
64446,1208
64447,669
64448,1358
64449,2108
64450,882
64451,1275
64452,1044
64453,1080
64454,994
64455,918
64456,901
64457,782
64458,1265
64459,1287
64460,1680
64461,1435
64462,1251
64463,960
64464,932
64465,1544
64466,955
64467,702
64468,1484
64469,688
64470,866
64471,824
64472,1759
64473,741
64474,1673
64475,1224
64476,728
64477,745
64478,1487
64479,1344
64480,1372
64481,1138
64482,653
64483,982
64484,763
64485,1998
64486,1018
64487,971
64488,1432
64489,822
64490,1268
64491,1695
64492,1240
64493,1263
64494,1171
64495,890
64496,1221
64497,2034
64498,783
64499,1111
64500,2517
64501,2269
64502,871
64503,1428
64504,1360
64505,1314
64506,1056
64507,906
64508,1071
64509,837
64510,979
64511,1089
64512,2144
64513,1236
64514,1587
64515,979
64516,1029
64517,1748
64518,1254
64519,1272
64520,847
64521,1757
64522,1015
64523,1863
64524,1233
64525,1272
64526,636
64527,989
64528,1478
64529,1222
64530,1451
64531,1554
64532,1851
64533,720
64534,760
64535,1559
64536,1708
64537,1388
64538,1504
64539,898
64540,1520
64541,991
64542,1739
64543,936
64544,1014
64545,1330
64546,1167
64547,976
64548,1805
64549,786
64550,800
64551,714
64552,826
64553,884
64554,1109
64555,821
64556,1236
64557,1431
64558,1210
64559,1727
64560,864
64561,735
64562,619
64563,738
64564,2497
64565,982
64566,1703
64567,989
64568,1006
64569,896
64570,844
64571,621
64572,998
64573,1112
64574,872
64575,1561
64576,1148
64577,694
64578,621
64579,888
64580,1095
64581,1634
64582,1573
64583,990
64584,1795
64585,857
64586,955
64587,689
64588,795
64589,856
64590,1661
64591,1362
64592,991
64593,1178
64594,1075
64595,1051
64596,1272
64597,2596
64598,1765
64599,769
64600,1106
64601,1323
64602,1320
64603,1047
64604,2260
