x,y,count
114,173,39
114,174,46
114,175,2
114,176,5
114,177,13
114,178,46
114,179,11
114,180,4
114,181,70
114,183,1
114,184,2
114,185,5
114,187,1
114,188,1
114,194,1
114,195,49
114,196,35
115,1,532
115,2,128
115,3,35
115,4,365
115,5,240
115,6,60
115,7,137
115,8,153
115,9,64
115,10,165
115,11,284
115,12,260
115,13,355
115,14,602
115,15,1188
115,16,694
115,17,750
115,18,827
115,19,428
115,20,229
115,21,595
115,22,344
115,23,290
115,24,1437
115,25,1418
115,26,722
115,27,795
115,28,854
115,29,240
115,30,1614
115,31,489
115,32,1442
115,33,4221
115,34,775
115,35,448
115,36,1100
115,37,2005
115,38,2490
115,39,978
115,40,14
115,41,16
115,42,306
115,43,419
115,44,356
115,45,97
115,46,127
115,47,85
115,48,146
115,49,283
115,50,309
115,51,721
115,52,2558
115,53,2105
115,54,348
115,55,734
115,56,1844
115,57,563
115,58,316
115,59,227
115,60,179
115,61,250
115,62,341
115,63,767
115,64,1084
115,65,104
115,66,22
115,67,101
115,68,150
115,69,203
115,70,416
115,71,2359
115,72,725
115,73,69
115,74,169
115,75,179
115,76,667
115,77,434
115,78,865
115,79,775
115,80,3200
115,81,278
115,82,4136
115,83,2293
115,84,915
115,85,902
115,86,7718
115,87,1074
115,88,4419
115,89,1312
115,90,574
115,91,2367
115,92,4400
115,93,3432
115,94,3876
115,95,1053
115,96,756
115,97,1655
115,98,1276
115,99,1473
115,100,511
115,101,1722
115,102,516
115,103,545
115,104,470
115,105,1041
115,106,94
115,107,1859
115,108,844
115,109,253
115,110,236
115,111,1463
115,112,1220
115,113,1042
115,114,342
115,115,590
115,116,778
115,117,752
115,118,116
115,119,368
115,120,839
115,121,173
115,122,649
115,123,1999
115,124,3044
115,125,2013
115,126,1823
115,127,859
115,128,2243
115,129,949
115,130,1414
115,131,2952
115,132,3338
115,133,2299
115,134,644
115,135,390
115,136,1575
115,137,1113
115,138,1481
115,139,1087
115,140,504
115,141,184
115,142,128
115,143,1315
115,144,195
115,145,47
115,146,126
115,147,274
115,148,191
115,149,32
115,150,20
115,151,6
115,152,6
115,153,11
115,154,2
115,155,10
115,156,25
115,157,40
115,158,72
115,159,5
115,160,5
115,161,5
115,162,1
115,163,7
115,164,7
115,168,1
115,171,2
115,172,18
115,173,163
115,174,158
115,175,32
115,176,4
115,177,4
115,178,5
115,179,34
115,180,7
115,181,11
115,182,15
115,184,1
115,189,1
115,192,1
115,193,3
115,194,1
115,195,21
115,198,1
116,1,273
116,2,29
116,3,198
116,4,342
116,5,64
116,6,107
116,7,264
116,8,134
116,9,187
116,10,252
116,11,133
116,12,319
116,13,822
116,14,602
116,15,394
116,16,307
116,17,1046
116,18,930
116,19,851
116,20,690
116,21,1258
116,22,2793
116,23,2323
116,24,1457
116,25,1053
116,26,1219
116,27,1797
116,28,1824
116,29,1114
116,30,2212
116,31,2663
116,32,1860
116,33,1899
116,34,2390
116,35,626
116,36,1659
116,37,2852
116,38,2870
116,39,208
116,40,21
116,41,924
116,42,1209
116,43,605
116,44,246
116,45,70
116,46,116
116,47,268
116,48,64
116,49,69
116,50,161
116,51,519
116,52,659
116,53,912
116,54,2663
116,55,3083
116,56,2939
116,57,2360
116,58,2367
116,59,1648
116,60,1707
116,61,2375
116,62,2741
116,63,3765
116,64,3292
116,65,1491
116,66,34
116,67,99
116,68,16
116,69,124
116,70,549
116,71,2630
116,72,842
116,73,1164
116,74,311
116,75,41
116,76,106
116,77,115
116,78,65
116,79,749
116,80,3944
116,81,1142
116,82,3845
116,83,5043
116,84,1711
116,85,3962
116,86,9330
116,87,1621
116,88,2750
116,89,4858
116,90,5443
116,91,3720
116,92,1978
116,93,1567
116,94,3619
116,95,5663
116,96,2832
116,97,1812
116,98,909
116,99,679
116,100,1505
116,101,1631
116,102,395
116,103,532
116,104,972
116,105,577
116,106,134
116,107,196
116,108,1068
116,109,690
116,110,1409
116,111,1401
116,112,2496
116,113,398
116,114,217
116,115,680
116,116,468
116,117,781
116,118,358
116,119,734
116,120,1512
116,121,932
116,122,294
116,123,3258
116,124,2843
116,125,3332
116,126,4768
116,127,1073
116,128,1367
116,129,1232
116,130,1315
116,131,2485
116,132,5111
116,133,4504
116,134,464
116,135,893
116,136,1963
116,137,1451
116,138,773
116,139,1089
116,140,567
116,141,266
116,142,286
116,143,776
116,144,195
116,145,55
116,146,48
116,147,5
116,148,138
116,149,256
116,150,46
116,151,8
116,152,6
116,153,1
116,154,2
116,155,5
116,156,12
116,157,22
116,158,21
116,159,7
116,160,12
116,161,25
116,162,18
116,163,11
116,164,2
116,167,1
116,168,2
116,171,1
116,172,47
116,173,126
116,174,35
116,175,87
116,176,12
116,177,1
116,178,1
116,180,13
116,181,22
116,182,55
116,183,60
116,184,58
116,185,13
116,186,8
116,187,15
116,188,5
116,189,1
116,190,4
116,191,1
116,192,10
116,193,48
116,194,38
116,195,3
116,196,1
116,198,1
117,1,198
117,2,27
117,3,96
117,4,695
117,5,149
117,6,71
117,7,121
117,8,75
117,9,203
117,10,99
117,11,164
117,12,273
117,13,717
117,14,47
117,15,139
117,16,296
117,17,240
117,18,582
117,19,1407
117,20,650
117,21,1172
117,22,2450
117,23,1876
117,24,898
117,25,310
117,26,309
117,27,899
117,28,520
117,29,728
117,30,613
117,31,1106
117,32,3289
117,33,270
117,34,952
117,35,324
117,36,1067
117,37,830
117,38,876
117,39,905
117,40,912
117,41,1622
117,42,921
117,43,431
117,44,67
117,45,75
117,46,60
117,47,52
117,48,31
117,49,198
117,50,255
117,51,129
117,52,180
117,53,272
117,54,432
117,55,815
117,56,326
117,57,174
117,58,542
117,59,268
117,60,114
117,61,227
117,62,199
117,63,965
117,64,147
117,65,1121
117,66,1166
117,67,497
117,68,285
117,69,268
117,70,421
117,71,1858
117,72,543
117,73,1548
117,74,460
117,75,19
117,76,17
117,77,99
117,78,44
117,79,185
117,80,3096
117,81,540
117,82,1284
117,83,3122
117,84,438
117,85,4124
117,86,4197
117,87,5069
117,88,3965
117,89,1643
117,90,4343
117,91,1983
117,92,1812
117,93,2708
117,94,2139
117,95,2485
117,96,2895
117,97,2802
117,98,2393
117,99,2211
117,100,1551
117,101,387
117,102,232
117,103,118
117,104,654
117,105,335
117,106,164
117,107,260
117,108,2339
117,109,1762
117,110,1537
117,111,316
117,112,891
117,113,2197
117,114,700
117,115,266
117,116,814
117,117,1351
117,118,1130
117,119,947
117,120,527
117,121,873
117,122,1086
117,123,3261
117,124,1122
117,125,702
117,126,1641
117,127,2491
117,128,2604
117,129,3888
117,130,2783
117,131,3411
117,132,5080
117,133,4439
117,134,2545
117,135,1799
117,136,412
117,137,1050
117,138,635
117,139,692
117,140,110
117,141,20
117,142,43
117,143,32
117,144,370
117,145,3
117,146,56
117,147,33
117,148,9
117,149,6
117,150,231
117,151,15
117,154,9
117,155,7
117,156,13
117,157,10
117,158,2
117,160,2
117,161,8
117,162,19
117,163,7
117,164,1
117,165,1
117,171,5
117,172,12
117,173,1
117,175,1
117,176,5
117,179,6
117,180,24
117,181,2
117,182,2
117,183,3
117,185,2
117,187,1
117,188,2
117,189,8
117,190,11
117,191,10
117,192,15
117,193,2
117,194,3
117,195,3
117,197,1
117,198,3
117,200,1
118,1,279
118,2,65
118,3,222
118,4,637
118,5,330
118,6,327
118,7,551
118,8,580
118,9,618
118,10,184
118,11,313
118,12,584
118,13,601
118,14,99
118,15,154
118,16,162
118,17,1155
118,18,589
118,19,1205
118,20,875
118,21,209
118,22,275
118,23,145
118,24,320
118,25,139
118,26,157
118,27,1030
118,28,860
118,29,708
118,30,619
118,31,19
118,32,2709
118,33,1025
118,34,651
118,35,2897
118,36,916
118,37,1000
118,38,569
118,39,408
118,40,1771
118,41,1134
118,42,207
118,43,1101
118,44,20
118,45,115
118,46,147
118,47,29
118,48,111
118,49,255
118,50,61
118,51,120
118,52,129
118,53,467
118,54,364
118,55,1432
118,56,834
118,57,213
118,58,436
118,59,403
118,60,218
118,61,47
118,62,301
118,63,685
118,64,456
118,65,836
118,66,2695
118,67,3883
118,68,728
118,69,167
118,70,701
118,71,1990
118,72,1757
118,73,1519
118,74,1262
118,75,87
118,76,102
118,77,455
118,78,129
118,79,687
118,80,3902
118,81,1106
118,82,934
118,83,4286
118,84,1297
118,85,6845
118,86,3087
118,87,7649
118,88,4015
118,89,1826
118,90,2946
118,91,817
118,92,1023
118,93,2268
118,94,1130
118,95,1699
118,96,2402
118,97,2592
118,98,1544
118,99,3113
118,100,1224
118,101,878
118,102,1211
118,103,391
118,104,1249
118,105,199
118,106,319
118,107,936
118,108,1148
118,109,1878
118,110,678
118,111,483
118,112,372
118,113,1516
118,114,1372
118,115,1092
118,116,796
118,117,1526
118,118,2386
118,119,1681
118,120,1397
118,121,1275
118,122,385
118,123,2603
118,124,423
118,125,822
118,126,1110
118,127,1478
118,128,1599
118,129,1702
118,130,1541
118,131,3735
118,132,6652
118,133,4347
118,134,2136
118,135,2376
118,136,1386
118,137,1785
118,138,1585
118,139,991
118,140,475
118,141,11
118,142,18
118,143,28
118,144,529
118,145,133
118,146,33
118,147,91
118,148,86
118,149,10
118,150,11
118,151,160
118,152,135
118,153,8
118,154,7
118,155,18
118,156,3
118,157,12
118,158,9
118,160,1
118,161,10
118,162,14
118,163,8
118,164,4
118,166,1
118,168,1
118,170,3
118,171,7
118,172,5
118,173,3
118,174,3
118,175,10
118,176,10
118,177,19
118,178,38
118,179,38
118,180,21
118,181,2
118,183,1
118,185,1
118,190,1
118,195,1
118,196,1
118,198,3
118,200,3
119,1,353
119,2,197
119,3,157
119,4,556
119,5,624
119,6,137
119,7,309
119,8,279
119,9,354
119,10,448
119,11,720
119,12,645
119,13,626
119,14,408
119,15,753
119,16,721
119,17,229
119,18,565
119,19,1459
119,20,492
119,21,584
119,22,291
119,23,216
119,24,643
119,25,65
119,26,298
119,27,1059
119,28,437
119,29,120
119,30,18
119,31,12
119,32,49
119,33,177
119,34,2722
119,35,2969
119,36,1012
119,37,483
119,38,549
119,39,443
119,40,527
119,41,1432
119,42,434
119,43,666
119,44,88
119,45,138
119,46,173
119,47,236
119,48,453
119,49,171
119,50,217
119,51,538
119,52,880
119,53,284
119,54,207
119,55,495
119,56,1883
119,57,463
119,58,363
119,59,163
119,60,189
119,61,230
119,62,59
119,63,552
119,64,165
119,65,299
119,66,829
119,67,1629
119,68,3476
119,69,3736
119,70,5651
119,71,1350
119,72,1777
119,73,3449
119,74,4629
119,75,3094
119,76,2660
119,77,6746
119,78,413
119,79,709
119,80,4234
119,81,1813
119,82,1518
119,83,7783
119,84,4153
119,85,7403
119,86,7310
119,87,8425
119,88,2596
119,89,2312
119,90,3213
119,91,1955
119,92,2317
119,93,2589
119,94,2092
119,95,1861
119,96,2185
119,97,1852
119,98,4185
119,99,931
119,100,5268
119,101,4015
119,102,1368
119,103,420
119,104,608
119,105,599
119,106,1370
119,107,1651
119,108,343
119,109,1131
119,110,1152
119,111,1239
119,112,1410
119,113,1596
119,114,2934
119,115,2967
119,116,4463
119,117,3867
119,118,1257
119,119,382
119,120,508
119,121,976
119,122,2237
119,123,2256
119,124,1179
119,125,770
119,126,1074
119,127,1538
119,128,1355
119,129,1343
119,130,2697
119,131,1277
119,132,2858
119,133,3448
119,134,897
119,135,731
119,136,947
119,137,1528
119,138,1127
119,139,367
119,140,513
119,141,15
119,142,87
119,143,189
119,144,358
119,145,1093
119,146,316
119,147,167
119,148,243
119,149,171
119,150,159
119,151,41
119,152,206
119,153,18
119,154,8
119,155,21
119,156,11
119,157,7
119,158,55
119,159,11
119,160,4
119,161,17
119,162,3
119,163,4
119,164,10
119,165,3
119,167,1
119,168,1
119,169,2
119,170,1
119,171,1
119,173,59
119,174,21
119,175,2
119,176,15
119,177,10
119,178,2
119,180,2
119,182,1
119,191,1
119,194,1
119,200,1
120,1,348
120,2,186
120,3,136
120,4,46
120,5,455
120,6,166
120,7,211
120,8,297
120,9,381
120,10,548
120,11,636
120,12,57
120,13,81
120,14,554
120,15,295
120,16,67
120,17,70
120,18,612
120,19,469
120,20,409
120,21,304
120,22,133
120,23,66
120,24,310
120,25,41
120,26,178
120,27,420
120,28,340
120,29,16
120,30,4
120,31,4
120,32,98
120,33,215
120,34,1343
120,35,522
120,36,692
120,37,380
120,38,153
120,39,823
120,40,1447
120,41,1802
120,42,773
120,43,133
120,44,10
120,45,257
120,46,336
120,47,232
120,48,188
120,49,156
120,50,246
120,51,685
120,52,433
120,53,187
120,54,84
120,55,277
120,56,1141
120,57,676
120,58,310
120,59,154
120,60,11
120,61,106
120,62,74
120,63,588
120,64,774
120,65,882
120,66,703
120,67,669
120,68,339
120,69,1232
120,70,2523
120,71,6217
120,72,3693
120,73,3010
120,74,1139
120,75,2131
120,76,2939
120,77,4542
120,78,3039
120,79,2602
120,80,5503
120,81,3715
120,82,3613
120,83,5623
120,84,3020
120,85,1817
120,86,6628
120,87,3392
120,88,2138
120,89,1164
120,90,570
120,91,2172
120,92,972
120,93,552
120,94,1662
120,95,1185
120,96,1644
120,97,701
120,98,1738
120,99,6657
120,100,2183
120,101,2029
120,102,1749
120,103,1353
120,104,498
120,105,1283
120,106,1458
120,107,558
120,108,813
120,109,1083
120,110,1392
120,111,1556
120,112,822
120,113,887
120,114,3004
120,115,2307
120,116,569
120,117,857
120,118,2007
120,119,1574
120,120,557
120,121,1294
120,122,2187
120,123,1106
120,124,354
120,125,405
120,126,236
120,127,162
120,128,388
120,129,437
120,130,1782
120,131,1637
120,132,1070
120,133,2819
120,134,765
120,135,86
120,136,204
120,137,739
120,138,329
120,139,714
120,140,946
120,141,204
120,142,80
120,143,239
120,144,1763
120,145,1363
120,146,244
120,147,78
120,148,2
120,149,5
120,150,36
120,151,159
120,152,64
120,153,96
120,154,3
120,155,8
120,156,6
120,157,9
120,158,23
120,159,12
120,160,41
120,161,28
120,162,3
120,163,6
120,165,4
120,168,3
120,169,5
120,170,1
120,172,14
120,173,3
120,175,2
120,182,1
120,184,2
120,189,1
120,191,1
120,194,1
121,1,169
121,2,462
121,3,147
121,4,77
121,5,678
121,6,535
121,7,227
121,8,317
121,9,186
121,10,385
121,11,167
121,12,346
121,13,227
121,14,569
121,15,555
121,16,420
121,17,660
121,18,253
121,19,492
121,20,585
121,21,295
121,22,3
121,23,17
121,24,273
121,25,133
121,26,8
121,27,416
121,28,523
121,29,91
121,30,4
121,31,5
121,32,286
121,33,1362
121,34,1190
121,35,128
121,36,35
121,37,852
121,38,1692
121,39,755
121,40,937
121,41,875
121,42,2237
121,43,679
121,44,345
121,45,990
121,46,336
121,47,216
121,48,404
121,49,499
121,50,657
121,51,762
121,52,355
121,53,330
121,54,565
121,55,750
121,56,2148
121,57,1365
121,58,259
121,59,54
121,60,22
121,61,304
121,62,634
121,63,1424
121,64,2346
121,65,5295
121,66,4866
121,67,2004
121,68,1435
121,69,2392
121,70,3256
121,71,2703
121,72,2496
121,73,5475
121,74,5521
121,75,7699
121,76,4948
121,77,7459
121,78,5581
121,79,1360
121,80,3572
121,81,3373
121,82,3094
121,83,6217
121,84,2565
121,85,5370
121,86,5549
121,87,2476
121,88,3157
121,89,2087
121,90,2245
121,91,3109
121,92,5507
121,93,2433
121,94,2708
121,95,2686
121,96,1968
121,97,2416
121,98,2022
121,99,3964
121,100,1347
121,101,1410
121,102,2074
121,103,1113
121,104,1681
121,105,2797
121,106,2102
121,107,861
121,108,121
121,109,710
121,110,1874
121,111,3657
121,112,1874
121,113,3184
121,114,1840
121,115,1363
121,116,701
121,117,1432
121,118,595
121,119,1543
121,120,588
121,121,1777
121,122,1597
121,123,761
121,124,144
121,125,732
121,126,767
121,127,538
121,128,531
121,129,1916
121,130,1309
121,131,1561
121,132,1200
121,133,3449
121,134,1414
121,135,683
121,136,1618
121,137,568
121,138,449
121,139,226
121,140,829
121,141,806
121,142,691
121,143,515
121,144,530
121,145,601
121,146,72
121,147,33
121,148,63
121,149,32
121,150,5
121,151,69
121,152,153
121,153,645
121,154,314
121,155,36
121,156,10
121,157,27
121,158,29
121,159,9
121,160,20
121,161,21
121,162,9
121,163,2
121,164,32
121,165,2
121,168,9
121,169,21
121,170,2
121,171,22
121,172,24
121,173,1
121,176,1
121,178,1
121,179,2
121,180,2
121,189,1
121,190,2
121,193,1
121,198,2
122,1,325
122,2,517
122,3,263
122,4,193
122,5,304
122,6,1608
122,7,402
122,8,524
122,9,1290
122,10,464
122,11,222
122,12,213
122,13,254
122,14,832
122,15,649
122,16,403
122,17,45
122,18,325
122,19,163
122,20,350
122,21,82
122,22,4
122,24,83
122,25,334
122,26,424
122,27,996
122,28,750
122,29,278
122,30,10
122,31,77
122,32,1299
122,33,370
122,34,106
122,35,83
122,36,63
122,37,26
122,38,1012
122,39,1990
122,40,1569
122,41,818
122,42,122
122,43,495
122,44,3142
122,45,1777
122,46,1202
122,47,923
122,48,1087
122,49,906
122,50,983
122,51,281
122,52,403
122,53,583
122,54,972
122,55,723
122,56,982
122,57,2634
122,58,901
122,59,93
122,60,39
122,61,245
122,62,863
122,63,569
122,64,2612
122,65,1585
122,66,1963
122,67,731
122,68,677
122,69,1578
122,70,3054
122,71,2586
122,72,1136
122,73,2306
122,74,1826
122,75,4368
122,76,2363
122,77,9032
122,78,5102
122,79,1405
122,80,488
122,81,3183
122,82,6279
122,83,2987
122,84,3806
122,85,6261
122,86,2627
122,87,3075
122,88,6346
122,89,3166
122,90,858
122,91,1424
122,92,2425
122,93,1592
122,94,43
122,95,527
122,96,1086
122,97,740
122,98,1551
122,99,1528
122,100,3461
122,101,1236
122,102,2672
122,103,779
122,104,498
122,105,1521
122,106,1029
122,107,95
122,108,1754
122,109,2904
122,110,1425
122,111,2881
122,112,1276
122,113,211
122,114,512
122,115,767
122,116,146
122,117,368
122,118,922
122,119,1996
122,120,3587
122,121,1137
122,122,120
122,123,558
122,124,845
122,125,168
122,126,54
122,127,183
122,128,1021
122,129,926
122,130,532
122,131,1688
122,132,1141
122,133,1685
122,134,1557
122,135,836
122,136,466
122,137,430
122,138,805
122,139,422
122,140,392
122,141,222
122,142,190
122,143,16
122,144,548
122,145,180
122,146,1
122,147,1
122,148,1
122,149,21
122,150,20
122,151,11
122,152,3
122,153,12
122,154,193
122,155,243
122,156,10
122,157,27
122,158,12
122,159,5
122,160,7
122,161,5
122,162,18
122,164,6
122,165,1
122,167,7
122,168,31
122,169,97
122,170,33
122,171,37
122,178,1
122,179,3
122,182,1
122,184,1
122,197,3
122,198,2
123,1,95
123,2,296
123,3,68
123,4,48
123,5,81
123,6,126
123,7,68
123,8,519
123,9,1267
123,10,543
123,11,301
123,12,193
123,13,1333
123,14,796
123,15,386
123,16,461
123,17,331
123,18,141
123,19,223
123,20,122
123,21,188
123,22,303
123,23,312
123,24,93
123,25,220
123,26,337
123,27,249
123,28,269
123,29,244
123,30,223
123,31,943
123,32,711
123,33,520
123,34,74
123,35,12
123,36,53
123,37,25
123,38,149
123,39,602
123,40,1089
123,41,294
123,42,465
123,43,1400
123,44,2717
123,45,2306
123,46,3780
123,47,2322
123,48,1043
123,49,512
123,50,1134
123,51,469
123,52,403
123,53,387
123,54,175
123,55,249
123,56,96
123,57,1283
123,58,306
123,59,1158
123,60,568
123,61,1091
123,62,1645
123,63,1759
123,64,2684
123,65,1795
123,66,2982
123,67,2545
123,68,1679
123,69,2812
123,70,4063
123,71,4113
123,72,3185
123,73,3659
123,74,4358
123,75,4456
123,76,4902
123,77,4407
123,78,6146
123,79,2960
123,80,3685
123,81,2538
123,82,4804
123,83,1896
123,84,2351
123,85,6414
123,86,2052
123,87,2780
123,88,4574
123,89,2270
123,90,1213
123,91,514
123,92,666
123,93,2265
123,94,774
123,95,412
123,96,1107
123,97,778
123,98,1237
123,99,1603
123,100,2941
123,101,1944
123,102,358
123,103,644
123,104,1433
123,105,930
123,106,1919
123,107,3307
123,108,2129
123,109,523
123,110,542
123,111,2045
123,112,882
123,113,899
123,114,629
123,115,755
123,116,321
123,117,68
123,118,2373
123,119,3283
123,120,2183
123,121,938
123,122,248
123,123,522
123,124,764
123,125,137
123,126,34
123,127,30
123,128,758
123,129,421
123,130,450
123,131,388
123,132,1060
123,133,368
123,134,1034
123,135,334
123,136,346
123,137,146
123,138,763
123,139,657
123,140,237
123,141,90
123,142,150
123,143,161
123,144,296
123,145,6
123,147,1
123,149,2
123,151,42
123,152,5
123,153,4
123,154,12
123,155,25
123,156,183
123,157,60
123,159,4
123,160,8
123,161,10
123,162,12
123,163,1
123,164,14
123,165,27
123,166,33
123,167,65
123,168,27
123,169,1
123,170,1
123,172,2
123,173,4
123,174,12
123,175,2
123,177,2
123,178,8
123,192,1
123,196,2
123,197,1
124,1,150
124,2,246
124,3,97
124,4,65
124,5,34
124,6,158
124,7,393
124,8,441
124,9,586
124,10,483
124,11,1289
124,12,974
124,13,935
124,14,730
124,15,231
124,16,108
124,17,287
124,18,533
124,19,230
124,20,195
124,21,225
124,22,103
124,23,113
124,24,103
124,25,177
124,26,356
124,27,314
124,28,183
124,29,168
124,30,447
124,31,1968
124,32,162
124,33,237
124,34,135
124,35,82
124,36,82
124,37,224
124,38,167
124,39,932
124,40,153
124,41,484
124,42,1136
124,43,2241
124,44,3258
124,45,1233
124,46,1553
124,47,1751
124,48,2085
124,49,2809
124,50,2728
124,51,3312
124,52,1838
124,53,483
124,54,90
124,55,355
124,56,589
124,57,1838
124,58,396
124,59,683
124,60,629
124,61,697
124,62,791
124,63,1535
124,64,2951
124,65,848
124,66,929
124,67,1446
124,68,1447
124,69,1370
124,70,2116
124,71,1783
124,72,1989
124,73,1675
124,74,3214
124,75,3143
124,76,3663
124,77,1824
124,78,5414
124,79,1663
124,80,3451
124,81,1554
124,82,6019
124,83,5748
124,84,5947
124,85,11103
124,86,4618
124,87,3570
124,88,8086
124,89,3748
124,90,2484
124,91,2198
124,92,2232
124,93,2169
124,94,2485
124,95,2727
124,96,2993
124,97,1059
124,98,719
124,99,1625
124,100,3117
124,101,4074
124,102,1416
124,103,2237
124,104,1912
124,105,5768
124,106,4202
124,107,4300
124,108,973
124,109,1270
124,110,3080
124,111,1261
124,112,490
124,113,388
124,114,729
124,115,1100
124,116,220
124,117,265
124,118,776
124,119,3358
124,120,809
124,121,1024
124,122,1223
124,123,1546
124,124,931
124,125,910
124,126,1101
124,127,1970
124,128,2020
124,129,459
124,130,529
124,131,1517
124,132,1137
124,133,624
124,134,2241
124,135,778
124,136,709
124,137,1300
124,138,1617
124,139,840
124,140,857
124,141,158
124,142,1059
124,143,661
124,144,53
124,145,51
124,146,38
124,148,3
124,149,3
124,150,4
124,151,25
124,153,1
124,154,2
124,155,8
124,156,34
124,157,473
124,158,181
124,159,2
124,160,262
124,161,18
124,162,4
124,163,3
124,164,76
124,165,69
124,166,4
124,167,4
124,168,7
124,169,1
124,171,2
124,172,2
124,173,3
124,174,5
124,175,3
124,176,6
124,177,50
124,178,36
124,179,5
124,182,1
124,192,2
124,193,6
124,194,4
124,195,6
124,196,52
124,197,11
124,198,3
125,1,32
125,2,82
125,3,70
125,4,88
125,5,126
125,6,190
125,7,499
125,8,46
125,9,80
125,10,704
125,11,638
125,12,292
125,13,250
125,14,268
125,15,323
125,16,23
125,17,67
125,18,146
125,19,89
125,20,88
125,21,3
125,22,5
125,23,9
125,24,283
125,25,136
125,26,52
125,27,174
125,28,378
125,29,219
125,30,279
125,31,301
125,32,23
125,33,22
125,34,45
125,35,71
125,36,51
125,37,130
125,38,481
125,39,69
125,40,2
125,41,17
125,42,212
125,43,1653
125,44,1892
125,45,1722
125,46,1178
125,47,1350
125,48,333
125,49,496
125,50,741
125,51,730
125,52,601
125,53,1267
125,54,2643
125,55,2297
125,56,1293
125,57,3138
125,58,720
125,59,482
125,60,140
125,61,229
125,62,551
125,63,516
125,64,1769
125,65,978
125,66,574
125,67,1409
125,68,1834
125,69,3638
125,70,3928
125,71,4484
125,72,2470
125,73,2849
125,74,3867
125,75,1286
125,76,2575
125,77,2951
125,78,6590
125,79,2037
125,80,3738
125,81,4713
125,82,8449
125,83,8295
125,84,5442
125,85,5863
125,86,1381
125,87,1144
125,88,4308
125,89,2898
125,90,2832
125,91,461
125,92,662
125,93,2233
125,94,2710
125,95,3529
125,96,2487
125,97,1109
125,98,1828
125,99,2863
125,100,3263
125,101,6127
125,102,5706
125,103,1628
125,104,3683
125,105,4681
125,106,1690
125,107,511
125,108,356
125,109,1257
125,110,2255
125,111,1034
125,112,857
125,113,939
125,114,1537
125,115,490
125,116,149
125,117,54
125,118,926
125,119,2706
125,120,71
125,121,472
125,122,642
125,123,719
125,124,338
125,125,836
125,126,2012
125,127,1817
125,128,2391
125,129,868
125,130,947
125,131,1113
125,132,592
125,133,1241
125,134,2356
125,135,675
125,136,952
125,137,864
125,138,763
125,139,180
125,140,352
125,141,261
125,142,711
125,143,22
125,144,10
125,145,6
125,146,28
125,147,2
125,148,2
125,149,7
125,150,56
125,151,20
125,152,2
125,153,3
125,154,1
125,155,5
125,156,58
125,157,7
125,158,154
125,159,137
125,160,10
125,161,4
125,163,1
125,164,35
125,165,5
125,166,3
125,167,7
125,168,2
125,169,4
125,170,2
125,171,1
125,173,1
125,174,3
125,176,1
125,177,1
125,178,1
125,180,1
125,181,2
125,182,1
125,188,1
125,192,4
125,195,6
125,196,33
125,197,2
125,198,2
125,199,1
126,1,82
126,2,212
126,3,119
126,4,50
126,5,292
126,6,805
126,7,194
126,8,51
126,9,291
126,10,450
126,11,189
126,12,279
126,13,45
126,14,86
126,15,218
126,16,221
126,17,298
126,18,521
126,19,235
126,20,173
126,21,237
126,22,246
126,23,211
126,24,586
126,25,400
126,26,55
126,27,292
126,28,157
126,29,287
126,30,1022
126,31,112
126,32,57
126,33,39
126,34,55
126,35,69
126,36,126
126,37,293
126,38,231
126,39,6
126,40,25
126,41,57
126,42,811
126,43,293
126,44,394
126,45,1598
126,46,3060
126,47,2335
126,48,807
126,49,667
126,50,541
126,51,283
126,52,192
126,53,774
126,54,529
126,55,794
126,56,966
126,57,3599
126,58,2249
126,59,3598
126,60,1952
126,61,1693
126,62,2133
126,63,1973
126,64,3343
126,65,3382
126,66,2347
126,67,1892
126,68,1451
126,69,2480
126,70,1884
126,71,3214
126,72,1447
126,73,3079
126,74,6331
126,75,4034
126,76,5570
126,77,1519
126,78,4494
126,79,2404
126,80,2693
126,81,2407
126,82,9917
126,83,10276
126,84,7808
126,85,2342
126,86,1547
126,87,1832
126,88,4243
126,89,1476
126,90,1338
126,91,1123
126,92,845
126,93,695
126,94,1482
126,95,1305
126,96,1878
126,97,2733
126,98,4161
126,99,3333
126,100,4537
126,101,5167
126,102,1643
126,103,1371
126,104,2875
126,105,2814
126,106,1710
126,107,885
126,108,532
126,109,1208
126,110,1269
126,111,300
126,112,424
126,113,663
126,114,1925
126,115,989
126,116,626
126,117,1396
126,118,4211
126,119,1927
126,120,627
126,121,1116
126,122,1562
126,123,1890
126,124,418
126,125,296
126,126,1072
126,127,1854
126,128,935
126,129,228
126,130,307
126,131,740
126,132,1673
126,133,1061
126,134,1491
126,135,399
126,136,515
126,137,469
126,138,1219
126,139,122
126,140,300
126,141,604
126,142,360
126,143,30
126,144,6
126,146,40
126,147,18
126,148,26
126,149,35
126,150,79
126,151,62
126,152,8
126,153,2
126,154,91
126,155,281
126,156,337
126,157,339
126,158,393
126,159,975
126,160,817
126,161,884
126,162,17
126,163,40
126,164,90
126,165,44
126,166,5
126,167,6
126,168,2
126,169,5
126,170,2
126,171,5
126,172,3
126,173,12
126,174,2
126,181,1
126,182,1
126,190,5
126,191,5
126,192,1
126,194,1
126,195,1
126,196,1
126,198,4
127,1,216
127,2,402
127,3,230
127,4,191
127,5,343
127,6,134
127,7,156
127,8,339
127,9,556
127,10,47
127,11,128
127,12,127
